Card,Date,Month,Time,Time Period,Amount,Amount_Range,Use Chip,Merchant Type,Merchant State_grouped,MCC_Category,Error_Group,Is Fraud?
0,2002-11-18,11,06:24,Morning,100.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-18,11,07:03,Morning,127.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2002-11-19,11,05:58,Night,135.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-19,11,13:35,Open Hours,53.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-19,11,19:42,Evening,96.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-11-20,11,06:27,Morning,83.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-20,11,07:48,Morning,54.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-20,11,09:42,Open Hours,61.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2002-11-22,11,06:07,Morning,131.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-22,11,06:41,Morning,116.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-22,11,09:31,Open Hours,66.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2002-11-23,11,06:11,Morning,39.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-23,11,06:16,Morning,129.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-23,11,06:47,Morning,37.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-23,11,11:18,Open Hours,229.0,More than 200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2002-11-24,11,05:50,Night,142.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-24,11,20:56,Evening,52.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-11-25,11,06:12,Morning,143.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2002-11-25,11,06:43,Morning,51.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-25,11,13:04,Open Hours,-99.0,Less than Zero,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-25,11,13:27,Open Hours,69.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-25,11,13:29,Open Hours,99.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-25,11,16:52,Open Hours,99.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-26,11,06:28,Morning,127.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-26,11,11:21,Open Hours,380.0,More than 200,Swipe Transaction,in-person,USA CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-11-27,11,05:32,Night,148.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-27,11,06:22,Morning,139.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-27,11,20:07,Evening,107.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-11-28,11,06:14,Morning,81.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-28,11,06:53,Morning,36.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-29,11,06:14,Morning,173.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-29,11,06:41,Morning,39.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-30,11,06:32,Morning,25.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-11-30,11,16:46,Open Hours,105.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-01,12,05:35,Night,76.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-01,12,06:22,Morning,129.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-02,12,06:13,Morning,148.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-02,12,12:34,Open Hours,-50.0,Less than Zero,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-02,12,12:35,Open Hours,66.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-02,12,12:54,Open Hours,50.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-02,12,19:08,Evening,71.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-02,12,20:19,Evening,78.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-02,12,23:22,Night,127.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-02,12,23:48,Night,211.0,More than 200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-03,12,06:32,Morning,18.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
0,2002-12-03,12,20:14,Evening,80.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-04,12,20:08,Evening,89.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-05,12,13:17,Open Hours,10.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
0,2002-12-06,12,20:08,Evening,80.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-07,12,03:47,Night,149.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-07,12,03:52,Night,-211.0,Less than Zero,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-07,12,05:21,Night,173.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-07,12,05:23,Night,-127.0,Less than Zero,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-07,12,06:48,Morning,38.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-07,12,20:21,Evening,79.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-08,12,06:22,Morning,114.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-08,12,06:44,Morning,47.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-08,12,20:07,Evening,211.0,More than 200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
0,2002-12-08,12,20:26,Evening,73.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-09,12,06:08,Morning,134.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-10,12,05:14,Night,129.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-10,12,06:10,Morning,128.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
0,2002-12-10,12,06:47,Morning,51.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-11,12,06:01,Morning,141.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-11,12,20:14,Evening,178.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2002-12-11,12,20:47,Evening,58.0,0-200,Online Transaction,online,Online,Miscellaneous Services and Utilities,No Error,No
0,2002-12-12,12,06:11,Morning,138.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-12,12,06:49,Morning,109.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-12,12,13:10,Open Hours,85.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2002-12-13,12,06:23,Morning,141.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-13,12,06:42,Morning,31.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-13,12,20:44,Evening,55.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-14,12,06:00,Morning,146.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-15,12,06:07,Morning,75.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2002-12-15,12,06:44,Morning,50.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-15,12,09:36,Open Hours,58.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2002-12-16,12,06:08,Morning,122.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,Insufficient Balance,No
0,2002-12-16,12,06:21,Morning,97.0,0-200,Online Transaction,online,Online,Retail and Wholesale Stores,No Error,No
0,2002-12-18,12,06:28,Morning,130.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2002-12-19,12,06:03,Morning,119.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-19,12,06:35,Morning,48.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-19,12,16:48,Open Hours,34.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2002-12-20,12,05:50,Night,123.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2002-12-20,12,06:07,Morning,92.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2002-12-21,12,06:36,Morning,40.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-21,12,20:22,Evening,70.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-22,12,06:49,Morning,54.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-23,12,05:17,Night,105.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-23,12,06:23,Morning,117.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-23,12,06:56,Morning,35.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-23,12,09:42,Open Hours,45.0,0-200,Swipe Transaction,in-person,US not CA,Miscellaneous Services and Utilities,No Error,No
0,2002-12-23,12,10:14,Open Hours,255.0,More than 200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-23,12,14:01,Open Hours,4.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
0,2002-12-23,12,20:00,Evening,94.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-24,12,09:50,Open Hours,55.0,0-200,Swipe Transaction,in-person,US not CA,Miscellaneous Services and Utilities,No Error,No
0,2002-12-24,12,17:46,Evening,10.0,0-200,Online Transaction,online,Online,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-24,12,20:29,Evening,77.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-24,12,20:53,Evening,72.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-24,12,21:30,Evening,25.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-25,12,06:29,Morning,140.0,0-200,Swipe Transaction,in-person,US not CA,Retail and Wholesale Stores,No Error,No
0,2002-12-25,12,20:12,Evening,81.0,0-200,Swipe Transaction,in-person,US not CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2002-12-25,12,22:16,Night,-255.0,Less than Zero,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-25,12,22:18,Night,147.0,0-200,Swipe Transaction,in-person,US not CA,"Airlines, Hotels and Lodging, Car Rentals, and Travel-Related Services",No Error,No
0,2002-12-26,12,06:05,Morning,114.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-26,12,06:57,Morning,38.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-26,12,09:58,Open Hours,57.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2002-12-27,12,06:00,Morning,124.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-27,12,06:52,Morning,37.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-28,12,06:15,Morning,185.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-28,12,06:44,Morning,46.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-28,12,13:47,Open Hours,66.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-28,12,14:21,Open Hours,6.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2002-12-28,12,19:01,Evening,10.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-29,12,06:27,Morning,160.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-30,12,06:48,Morning,41.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-30,12,11:00,Open Hours,6.0,0-200,Swipe Transaction,in-person,USA CA,Personal Care Services and Products,No Error,No
0,2002-12-30,12,15:51,Open Hours,73.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2002-12-31,12,08:22,Morning,42.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-02,1,06:20,Morning,45.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-02,1,06:27,Morning,187.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-02,1,13:41,Open Hours,6.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-03,1,05:32,Night,124.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-04,1,06:46,Morning,110.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-04,1,09:32,Open Hours,66.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2003-01-05,1,21:42,Evening,30.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2003-01-06,1,06:18,Morning,126.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2003-01-06,1,06:27,Morning,100.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2003-01-06,1,06:59,Morning,44.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-07,1,06:05,Morning,157.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-07,1,06:11,Morning,47.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-07,1,06:52,Morning,50.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-08,1,06:46,Morning,116.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-08,1,09:28,Open Hours,73.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2003-01-09,1,06:01,Morning,133.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2003-01-09,1,13:11,Open Hours,84.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2003-01-09,1,13:18,Open Hours,-84.0,Less than Zero,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2003-01-09,1,13:26,Open Hours,68.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2003-01-10,1,07:21,Morning,37.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-10,1,17:48,Evening,7.0,0-200,Online Transaction,online,Online,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2003-01-12,1,06:44,Morning,37.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-12,1,06:48,Morning,93.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-12,1,20:12,Evening,56.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2003-01-13,1,09:49,Open Hours,59.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2003-01-15,1,16:59,Open Hours,77.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-16,1,00:28,Night,37.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-19,1,06:03,Morning,137.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-19,1,21:09,Evening,97.0,0-200,Swipe Transaction,in-person,USA CA,"Restaurants, Bars, and Other Food and Beverage Establishments",No Error,No
0,2003-01-20,1,07:14,Morning,150.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-20,1,12:51,Open Hours,11.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-21,1,06:31,Morning,39.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-22,1,06:09,Morning,110.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-23,1,06:08,Morning,134.0,0-200,Swipe Transaction,in-person,USA CA,Online Shopping,No Error,No
0,2003-01-23,1,08:03,Morning,47.0,0-200,Swipe Transaction,in-person,USA CA,Retail and Wholesale Stores,No Error,No
0,2003-01-24,1,10:44,Open Hours,1.0,0-200,Swipe Transaction,in-person,USA CA,Miscellaneous Services and Utilities,No Error,No
0,2003-01-24,1,12:00,Open Hours,228.0,More than 200,Online Transaction,online,Online,Online Shopping,No Error,No
